OPO_CTR_CD,OPO_CTR_TY,PROVIDER_NUM,PROVIDER_MBR_TY,ALU_ID,HOSPITAL_NAME,HOSPITAL_ZIP,TIME_ZONE,LONGITUDE,LATITUDE,ACTIVE_FLG,CHG_DT
MNOP,OP1,430051,NMB,,CUSTER COMMUNITY HOSP,57730,3,-103.59396,43.772,1,10/7/20
MNOP,OP1,430054,NMB,,Sanford Canton-Inwood Medical Center (SD),57013,2,-96.56023384,43.30284992,1,9/25/18
MNOP,OP1,430057,NMB,,Pioneer Memorial Hospital (SD),57070,2,-97.08391,43.175293,1,9/25/18
MNOP,OP1,430060,NMB,,HOLY INFANT HOSP,57450,2,-99.7784,45.2398,0,9/25/18
MNOP,OP1,430062,NMB,,EUREKA COMMUNITY HOSP,57437,2,-99.62269021,45.7725292,1,10/7/20
MNOP,OP1,430064,NMB,,Coteau des Prairies Hospital,57262,2,-97.05079875,45.65826483,1,9/25/18
MNOP,OP1,430066,NMB,,Avera Weskota Memorial Medical Ctr,57382,2,-98.56361,44.08042497,1,9/25/18
MNOP,OP1,430076,NMB,,BENNETT CO COMM HOSP,57551,3,-101.731162,43.16924497,1,10/7/20
MNOP,OP1,430077,NMB,,Rapid City Regional Hospital (SD),57701,3,-103.22489,44.056076,1,9/25/18
MNOP,OP1,430079,NMB,,BOWDLE HOSP,57428,2,-99.66213451,45.44851504,1,10/7/20
MNOP,OP1,430080,NMB,,FIVE COUNTIES HOSPITAL,57638,2,-102.1601,45.9376,0,9/25/18
MNOP,OP1,430081,NMB,,PHS INDIAN HOSPITAL,57770,3,-102.54113,43.02727,1,10/7/20
MNOP,OP1,430082,NMB,,Rapid City Hospital (IHS),57702,3,-103.270464,44.075545,1,9/25/18
MNOP,OP1,430083,NMB,,Eagle Butte Hospital (IHS),57625,3,-101.24424,44.993553,1,9/25/18
MNOP,OP1,430084,NMB,,Rosebud Hospital (IHS),57570,2,-100.850834,43.256495,1,9/25/18
MNOP,OP1,430085,NMB,,PHS INDIAN HOSPITAL,57262,2,-97.0481,45.6649,0,9/25/18
MNOP,OP1,430087,NMB,,COMMUNITY MEMORIAL HOSPITAL,57523,2,-99.29372975,43.18227003,1,10/7/20
MNOP,OP1,430091,NMB,,Black Hills Surgical Hospital,57701,3,-103.22331,44.04667,1,9/25/18
MNOP,OP1,430095,NMB,,Avera Heart Hospital of South Dakota (SD),57108,2,-96.78038,43.490926,1,9/25/18
MNOP,OP1,430097,NMB,,Sanford Aberdeen Medical Center,57401,2,-98.44649,45.46295,1,7/30/20
MNOP,OP1,431302,NMB,,Avera Gettysburg Hospital,57442,2,-99.947884,45.01350503,1,9/25/18
MNOP,OP1,431305,NMB,,Douglas County Memorial Hospital,57313,2,-98.34627287,43.32490497,1,9/25/18
MNOP,OP1,431307,NMB,,Sanford Clear Lake Medical Center,57226,2,-96.68262332,44.751535,1,9/25/18
MNOP,OP1,431312,NMB,,Marshall County Healthcare Center,57430,2,-97.74502651,45.78910633,1,9/25/18
MNOP,OP1,431317,NMB,,Landmann-Jungman Memorial Hospital,57059,2,-97.72695552,43.14943355,1,9/25/18
MNOP,OP1,431322,NMB,,Fall River Hospital,57747,3,-103.479959,43.41852449,1,9/25/18
MNOP,OP1,431326,NMB,,MILBANK AREA HOSPITAL-AVERA HEALTH CAH,57252,2,-96.617516,45.221672,1,9/25/18
MNOP,OP1,432002,NMB,,Select Specialty Hospital,57105,2,-96.74313,43.53572,1,9/25/18
MNOP,OP1,450027,NMB,,GULF COAST HOSPITAL,77521,4,-94.973054,29.795863,0,9/25/18
MNOP,OP1,500030,NMB,,ST JOSEPH'S HOSPITAL,98225,4,-122.47336,48.773239,0,9/25/18
MNOP,OP1,520004,NMB,,ST FRANCIS MEDICAL CENTER,54601,2,-91.24031,43.80407,0,9/25/18
MNOP,OP1,520010,NMB,,River Falls Area Hospital,54022,2,-92.60248,44.86302,1,9/25/18
MNOP,OP1,520026,NMB,,Westfields Hospital (WI),54017,2,-92.555942,45.117401,1,9/25/18
MNOP,OP1,520058,NMB,,Essentia Health-St. Mary's-Superior,54880,2,-92.102113,46.697486,1,9/25/18
MNOP,OP1,520070,NMB,,LUTHER HOSPITAL,54702,2,-91.513686,44.812009,0,9/25/18
MNOP,OP1,520123,NMB,,Baldwin Area Medical Center,54002,2,-92.378754,44.94091,1,9/25/18
MNOP,OP1,520156,NMB,,Hudson Hospital,54016,2,-92.71737,44.96118,1,9/25/18
MNOP,OP1,999999,NMB,,UNKNOWN,,,,,0,3/8/18
MNRC,OP1,240001,NMB,,NORTH MEM MED CTR,55422,,-93.322145,45.013878,0,9/25/18
MNRC,OP1,24001F,TX1,,VA MEDICAL CENTER,55417,,-93.227606,44.904554,0,9/25/18
MNRC,OP1,24001F,VA1,,VA MEDICAL CENTER,55417,,-93.20384697,44.90185392,0,9/25/18
MNRC,OP1,240047,NMB,,ST LUKES HOSPITAL,55805,,-92.08781,46.79686,0,9/25/18
MNRC,OP1,240049,TX1,,FAIRVIEW-UNIVERSITY MEDICAL CENTER,55454,,-93.23695,44.96628,0,9/25/18
MNRC,OP1,240053,NMB,,METHODIST HOSPITAL,55426,,-93.364268,44.932577,0,9/25/18
MNRC,OP1,240078,NMB,,FAIRVIEW SOUTHDALE HOSPITAL,55435,,-93.32647,44.8864,0,9/25/18
MNRC,OP1,240106,NMB,,REGIONS HOSPITAL,55101,,-93.09423,44.95594,0,9/25/18
MNRC,OP1,240132,NMB,,UNITY MEDICAL CENTER,55432,,-93.25703,45.10656,0,9/25/18
MNRC,OP1,350015,TX1,,MEDCENTER ONE,58501,,-100.78229,46.80798,0,9/25/18
MOMA,OP1,40008,NMB,,Lawrence Memorial Health Foundation,72476,2,-90.96810267,36.07470136,1,12/16/20
MOMA,OP1,40020,NMB,,St. Bernards Medical Center,72401,2,-90.70274279,35.83742007,1,9/25/18
MOMA,OP1,40039,NMB,,Arkansas Methodist Medical Center,72451,2,-90.49839,36.05187,1,9/25/18
MOMA,OP1,40045,NMB,,Piggott Community Hospital,72454,2,-90.204186,36.390589,1,9/25/18
MOMA,OP1,40118,NMB,,NEA Baptist Memorial Hospital,72401,2,-90.63801,35.86426497,1,9/25/18
MOMA,OP1,40155,NMB,,Arkansas Continued Care Hospital of Jonesboro,72401,2,-90.666577,35.808379,1,6/24/19
MOMA,OP1,43029,NMB,,Encompass Health Rehabilitation Hospital of Jonesboro,72401,2,-90.69301,35.83271,1,2/17/20
MOMA,OP1,140002,NMB,,Alton Memorial Hospital,62002,2,-90.15895,38.89909,1,9/25/18
MOMA,OP1,140005,NMB,,Hardin County General Hospital,62982,2,-88.34760739,37.42154592,1,9/25/18
MOMA,OP1,140011,NMB,,SIH Herrin Hospital,62948,2,-89.02601,37.80152,1,6/24/19
MOMA,OP1,140034,NMB,,SSM Health St. Mary's Hospital - Centralia,62801,2,-89.117764,38.530973,1,6/24/19
MOMA,OP1,140035,NMB,,Franklin Hospital,62812,2,-88.91648594,38.00919497,1,9/25/18
MOMA,OP1,140037,NMB,,Marshall Browning Hospital,62832,2,-89.23676035,38.02398966,1,9/25/18
MOMA,OP1,140042,NMB,,Massac Memorial Hospital,62960,2,-88.73938952,37.16670446,1,9/25/18
MOMA,OP1,140046,NMB,,SSM Health Good Samaritan Hospital - Mt. Vernon,62864,2,-88.94125,38.29784,1,6/24/19
MOMA,OP1,140052,NMB,,OSF St. Anthony's Health Center,62002,2,-90.17379,38.90787,1,2/19/19
MOMA,OP1,140055,NMB,,Pinckneyville Community Hospital,62274,2,-89.38291308,38.08096815,1,9/25/18
MOMA,OP1,140059,NMB,,Jersey Community Hospital,62052,2,-90.34311,39.1104,1,9/25/18
MOMA,OP1,140061,NMB,,Red Bud Regional Hospital,62278,2,-89.9973,38.20925,1,9/25/18
MOMA,OP1,140066,NMB,,"INACTIVE- KENNETH HALL REGIONAL HOSP (ST MARYS, E ST LOUIS)",62201,2,-90.1384,38.6281,0,9/25/18
MOMA,OP1,140069,NMB,,Washington County Hospital,62263,2,-89.39009631,38.33836585,1,7/22/19
MOMA,OP1,140077,NMB,,Touchette Regional Hospital,62207,2,-90.1077,38.57056,1,9/25/18
MOMA,OP1,140086,NMB,,Community Hospital of Staunton,62088,2,-89.78941,39.01544,1,9/25/18
MOMA,OP1,14008F,NMB,,Marion VA Medical Center,62959,2,-88.95607886,37.72972527,1,9/25/18
MOMA,OP1,140109,NMB,,Sparta Community Hospital,62286,2,-89.691266,38.124111,1,9/25/18
MOMA,OP1,14011F,NMB,,INACTIVE- SCOTT AIR FORCE BASE HOSP,62225,2,-89.8515,38.5391,0,9/25/18
MOMA,OP1,140125,NMB,,Gateway Regional Medical Center,62040,2,-90.14375,38.70096,1,9/25/18
MOMA,OP1,140129,NMB,,Wabash General Hospital,62863,2,-87.76888079,38.42166337,1,9/25/18
MOMA,OP1,140137,NMB,,HSHS Holy Family Hospital,62246,2,-89.41203,38.9022,1,9/25/18
MOMA,OP1,140138,NMB,,Fairfield Memorial Hospital,62837,2,-88.37447,38.38134,1,4/3/19
MOMA,OP1,140140,NMB,,SIH St. Josephs Memorial Hospital,62966,2,-89.32548427,37.77319474,1,6/24/19
MOMA,OP1,140145,NMB,,HSHS St. Joseph's Hospital - Breese,62230,2,-89.523358,38.626075,1,7/22/19
MOMA,OP1,140164,NMB,,SIH Memorial Hospital of Carbondale,62901,2,-89.21894479,37.7279899,1,6/24/19
MOMA,OP1,140165,NMB,,Salem Township Hospital,62881,2,-88.948332,38.641367,1,8/9/20
MOMA,OP1,140168,NMB,,HSHS St. Joseph's Hospital - Highland,62249,2,-89.66799,38.75524,1,7/22/19
MOMA,OP1,140170,NMB,,Union County Hospital,62906,2,-89.24506665,37.46515715,1,7/22/19
MOMA,OP1,140171,NMB,,Hamilton Memorial Hospital,62859,2,-88.54024,38.08717,1,9/25/18
MOMA,OP1,140184,NMB,,Heartland Regional Medical Center,62959,2,-88.990893,37.742547,1,9/25/18
MOMA,OP1,140185,NMB,,Memorial Hospital Belleville,62223,2,-90.02144,38.5502,1,7/22/19
MOMA,OP1,140187,N01,,HSHS St. Elizabeth's Hospital,62269,2,-89.932533,38.583836,1,10/18/18
MOMA,OP1,140187,NMB,,INACTIVE- HSHS-St. Elizabeths Hospital,62222,2,-89.9815,38.4685,0,2/8/22
MOMA,OP1,140210,NMB,,Harrisburg Medical Center,62946,2,-88.52379733,37.73092917,1,9/25/18
MOMA,OP1,140245,NMB,,Memorial Hospital Chester,62233,2,-89.81139,37.91938,1,7/22/19
MOMA,OP1,140246,NMB,,Ferrell Hospital Community Foundation,62930,2,-88.44153836,37.81532677,1,2/27/19
MOMA,OP1,140247,NMB,,PEARCE HOSPITAL FOUNDATION INC,62930,2,-88.4384331,37.81762522,1,10/7/20
MOMA,OP1,140289,NMB,,Anderson Hospital,62062,2,-89.94666,38.73669,1,9/25/18
MOMA,OP1,140294,NMB,,Crossroads Community Hospital,62864,2,-88.93707,38.31164,1,9/25/18
MOMA,OP1,140307,NMB,,Memorial Hospital Shiloh,62269,2,-89.909085,38.575067,1,7/21/21
MOMA,OP1,260002,NMB,,INACTIVE- ST ALEXIUS HOSPITAL-JEFFERSON (Formerly Lutheran),63118,2,-90.2241,38.5956,0,9/25/18
MOMA,OP1,260005,NMB,,SSM Health St. Joseph Hospital - St. Charles,63301,2,-90.48381,38.78061,1,7/22/19
MOMA,OP1,260008,NMB,,INACTIVE- ST LOUIS CONNECT CARE,63112,2,-90.2855,38.6615,0,9/25/18
MOMA,OP1,260011,NMB,,INACTIVE- SSM HEALTH ST. MARY'S HOSPITAL,65109,2,-92.221029,38.557986,0,9/25/18
MOMA,OP1,260014,TX1,,INACTIVE- BARNES-JEWISH HOSPITAL,63110,2,-90.2594,38.6184,0,9/25/18
MOMA,OP1,260015,NMB,,Twin Rivers Regional Medical Center,63857,2,-90.04105,36.23549,1,9/25/18
MOMA,OP1,260017,NMB,,Phelps Health,65401,2,-91.78398453,37.95146349,1,2/19/19
MOMA,OP1,260018,NMB,,Mercy Hospital St. Francis,65548,2,-91.70220228,37.00168046,1,7/22/19
MOMA,OP1,260020,TX1,,Mercy Hospital St. Louis,63141,2,-90.44344868,38.64672314,1,7/22/19
MOMA,OP1,260021,NMB,,INACTIVE- FOREST PARK HOSP,63139,2,-90.2902,38.6121,0,9/25/18
MOMA,OP1,260023,NMB,,Mercy Hospital Jefferson,63019,2,-90.39374,38.19625,1,7/22/19
MOMA,OP1,260024,NMB,,Texas County Memorial Hospital,65483,2,-91.9596773,37.31520425,1,9/25/18
MOMA,OP1,260025,NMB,,Hannibal Regional Hospital,63401,2,-91.44995,39.71059,1,9/25/18
MOMA,OP1,260032,NMB,,Barnes-Jewish Hospital,63110,2,-90.26387,38.6357,1,9/25/18
MOMA,OP1,260033,NMB,,INACTIVE -NORMANDY OSTEO HOSP,32121,2,-81.0539,29.1938,0,9/25/18
MOMA,OP1,260039,NMB,,Washington County Memorial Hospital,63664,2,-90.7721,37.92657,1,9/25/18
MOMA,OP1,260040,NMB,,COXHealth,65802,2,-93.28058,37.14468,1,7/22/19
MOMA,OP1,260052,NMB,,Mercy Hospital Washington,63090,2,-91.00183976,38.55214902,1,7/22/19
MOMA,OP1,260065,NMB,,Mercy Hospital Springfield,65804,2,-93.27416,37.17987,1,7/22/19
MOMA,OP1,260070,NMB,,Pemiscot Memorial Health Systems,63851,2,-89.740517,36.237405,1,8/31/19
MOMA,OP1,260077,NMB,,Mercy Hospital South,63128,2,-90.38037,38.50744,1,7/22/19
MOMA,OP1,260078,NMB,,Ozarks Medical Center,65775,2,-91.87554906,36.73795582,1,9/25/18
MOMA,OP1,26007F,NMB,,John J. Pershing VA Medical Center,63901,2,-90.41808825,36.77167533,1,9/25/18
MOMA,OP1,260080,NMB,,Southeast Health Center of Ripley County,63935,2,-90.82588814,36.62085248,1,9/25/18
MOMA,OP1,260081,N01,,SSM Health St. Clare Hospital - Fenton,63026,2,-90.47602,38.52804,1,6/24/19
MOMA,OP1,260081,NMB,,INACTIVE- ST JOSEPH'S KIRKWOOD,63122,2,-90.414,38.5845,0,9/25/18
MOMA,OP1,260082,NMB,,Perry County Memorial Hospital,63775,2,-89.86488185,37.73050061,1,9/25/18
MOMA,OP1,260091,NMB,,SSM Health St. Mary's Hospital - St. Louis,63117,2,-90.31084,38.633,1,6/24/19
MOMA,OP1,260094,NMB,,Cox Medical Center Branson,65616,2,-93.21551113,36.63758556,1,9/25/18
MOMA,OP1,26009F,TX1,,VA St. Louis Health Care System John Cochran Division,63106,2,-90.22988129,38.64152492,1,6/24/19
MOMA,OP1,260103,NMB,,South City Hospital,63118,2,-90.22753667,38.5835477,1,3/15/21
MOMA,OP1,260104,TX1,,SSM Health DePaul Hospital - St. Louis,63044,2,-90.433742,38.751073,1,9/30/20
MOMA,OP1,260105,TX1,,SSM Health Saint Louis University Hospital,63104,2,-90.237656,38.62371,1,2/14/22
MOMA,OP1,260108,NMB,,Missouri Baptist Medical Center,63131,2,-90.446915,38.635729,1,9/25/18
MOMA,OP1,26010F,NMB,,VA St. Louis Health Care System Jefferson Barracks Division,63125,2,-90.28947393,38.50929802,1,6/24/19
MOMA,OP1,260110,NMB,,SoutheastHEALTH,63701,2,-89.53989,37.31071,1,9/25/18
MOMA,OP1,260113,NMB,,Missouri Delta Medical Center,63801,2,-89.58405095,36.88890476,1,9/25/18
MOMA,OP1,260115,NMB,,Missouri Baptist Sullivan Hospital,63080,2,-91.16963207,38.19418979,1,6/24/19
MOMA,OP1,260116,NMB,,MINERAL AREA OSTEO HOSP,63640,2,-90.421,37.7807,0,2/27/19
MOMA,OP1,260119,NMB,,INACTIVE- POPLAR BLUFF REG. MED CNTR SOUTH,63901,2,-90.4027,36.7604,0,9/25/18
MOMA,OP1,260120,NMB,,Poplar Bluff Regional Medical Center,63901,2,-90.442851,36.787031,1,9/25/18
MOMA,OP1,260127,NMB,,Pike County Memorial Hospital,63353,2,-91.064764,39.440731,1,9/25/18
MOMA,OP1,260134,NMB,,Mercy Hospital Lincoln,63379,2,-90.96364,38.98264,1,7/22/19
MOMA,OP1,260158,NMB,,Hermann Area District Hospital,65041,2,-91.4486,38.69242,1,9/25/18
MOMA,OP1,260159,NMB,,Northwest HealthCare,63031,2,-90.33638,38.77868,1,7/22/19
MOMA,OP1,260160,NMB,,Southeast Health Center of Stoddard County,63841,2,-89.967467,36.807452,1,9/25/18
MOMA,OP1,260162,NMB,,Barnes-Jewish West County Hospital,63141,2,-90.467437,38.675305,1,9/25/18
MOMA,OP1,260163,NMB,,Parkland Health Center,63640,2,-90.4387,37.78209,1,10/13/20
MOMA,OP1,260164,NMB,,Ste. Genevieve County Memorial Hospital,63670,2,-90.05568403,37.96875638,1,9/25/18
MOMA,OP1,260172,NMB,,Salem Memorial District Hospital,65560,2,-91.57099956,37.65973304,1,9/25/18
MOMA,OP1,260173,NMB,,Scotland County Hospital,63555,2,-92.16701572,40.46580497,1,9/25/18
MOMA,OP1,260176,NMB,,St. Luke's Des Peres Hospital,63131,2,-90.45145434,38.58093813,1,9/25/18
MOMA,OP1,260179,NMB,,St. Luke's Hospital,63017,2,-90.50342,38.6515,1,2/19/19
MOMA,OP1,260180,NMB,,Christian Hospital,63136,2,-90.240355,38.77627,1,9/25/18
MOMA,OP1,260183,NMB,,Saint Francis Medical Center,63701,2,-89.571247,37.303574,1,9/25/18
MOMA,OP1,260191,NMB,,Barnes-Jewish St. Peters Hospital,63376,2,-90.580447,38.7943,1,9/25/18
MOMA,OP1,260195,NMB,,Citizens Memorial Healthcare,65613,2,-93.42090493,37.62665242,1,9/25/18
MOMA,OP1,260197,NMB,,Meyer Orthopedic and Rehabilitation Hospital,65807,2,-93.27796584,37.14977924,1,7/22/19
MOMA,OP1,260198,NMB,,SSM Health St. Joseph Hospital-Wentzville,63385,2,-90.88098,38.82214,1,7/22/19
MOMA,OP1,260200,NMB,,SSM Health St. Joseph Hospital - Lake Saint Louis,63367,2,-90.77491964,38.8030749,1,7/22/19
MOMA,OP1,260208,NMB,,Select Specialty Hospital of St. Louis,63301,2,-90.48381,38.78061,1,9/25/18
MOMA,OP1,260218,NMB,,Iron County Medical Center,63663,2,-90.64041372,37.6209004,1,9/25/18
MOMA,OP1,260219,NMB,,Progress West Hospital,63368,2,-90.6986,38.7157,1,9/25/18
MOMA,OP1,260221,NMB,,Select Specialty Hospital of Springfield,65804,2,-93.26636,37.14645,1,9/25/18
MOMA,OP1,260227,NMB,,Black River Medical Center,63901,2,-90.45676,36.772195,1,9/25/18
MOMA,OP1,261302,NMB,,Madison Medical Center,63645,2,-90.30283455,37.55979894,1,9/25/18
MOMA,OP1,261315,NMB,,Parkland Health Center - Bonne Terre,63628,2,-90.532967,37.911899,1,7/22/19
MOMA,OP1,262010,NMB,,Kindred Hospital,63108,2,-90.2628953,38.64344875,1,9/25/18
MOMA,OP1,262015,NMB,,Landmark Hospital,63703,2,-89.57587,37.30779,1,9/25/18
MOMA,OP1,263028,NMB,,The Rehabilitation Institute of St. Louis,63110,2,-90.2579935,38.63669712,1,12/16/20
MOMA,OP1,263029,NMB,,Mercy Rehabilitation Hospital,63017,2,-90.53399,38.6487,1,9/25/18
MOMA,OP1,263030,NMB,,St. Luke's Rehabilitation Hospital,63017,2,-90.53254,38.67537,1,9/25/18
MOMA,OP1,263031,NMB,,SSM Health Rehabilitation Hospital,63117,2,-90.31084,38.633,1,7/22/19
MOMA,OP1,263032,NMB,,Mercy Rehabilitation Hospital Springfield,65084,2,-93.234786,37.104559,1,9/25/18
MOMA,OP1,263300,TX1,,SSM Health Cardinal Glennon Children's Hospital,63104,2,-90.23876,38.6215,1,6/24/19
MOMA,OP1,263301,TX1,,St. Louis Childrens Hospital,63110,2,-90.26491,38.63775,1,9/25/18
MOMA,OP1,263303,NMB,,Ranken Jordan Pediatric Bridge Hospital,63043,2,-90.41531,38.71014,1,7/22/19
MOMA,OP1,264024,NMB,,Lakeland Behavioral Health System,65806,2,-93.29524,37.20589,1,2/27/19
MOMA,OP1,999999,NMB,,UNKNOWN,,,,,0,3/8/18
MSOP,OP1,120022,NMB,,STRAUB HOSPITAL,96813,6,-157.8506,21.30265,0,9/25/18
MSOP,OP1,170012,NMB,,ASBURY HOSP,67402,2,-97.61028,38.83324,0,9/25/18
MSOP,OP1,170123,NMB,,WESLEY MEDICAL CTR,67214,2,-97.29796,37.69543,0,9/25/18
MSOP,OP1,23039F,NMB,,UNKNOWN,,,,,0,3/8/18
MSOP,OP1,250001,TX1,,University of Mississippi Medical Center,39216,2,-90.17546,32.32871,1,9/25/18
MSOP,OP1,250002,N01,,NMMC-Iuka (Tishomingo Health Services),38852,2,-88.208466,34.802016,1,9/25/18
MSOP,OP1,250003,NMB,,NMMC-Pontotoc (Pontotoc Health Services),38863,2,-88.99692373,34.2429361,1,9/25/18
MSOP,OP1,250004,NMB,,North Mississippi Medical Center,38801,2,-88.71757767,34.24294695,1,9/25/18
MSOP,OP1,250005,NMB,,Perry County Hospital,39476,2,-88.93736,31.34571,1,9/25/18
MSOP,OP1,250007,NMB,,Merit Health Biloxi,39530,2,-88.8897,30.39596,1,9/25/18
MSOP,OP1,250015,NMB,,UMMC-Grenada,38901,2,-89.81763975,33.76333198,1,9/25/18
MSOP,OP1,250017,NMB,,Trace Regional  Hospital,38851,2,-88.9861111,33.895157,1,10/7/20
MSOP,OP1,250018,NMB,,Jasper General Hospital,39422,2,-89.29066273,31.9839291,1,10/7/20
MSOP,OP1,250019,NMB,,Memorial Hospital at Gulfport,39502,2,-89.11521,30.36772,1,9/25/18
MSOP,OP1,250020,NMB,,NMMC-Eupora (Webster Health Services),39744,2,-89.26674579,33.53470098,1,9/25/18
MSOP,OP1,250021,NMB,,Okolona Community Hospital,38860,2,-88.748637,34.005968,0,9/25/18
MSOP,OP1,250023,NMB,,Pearl River County Hospital,39470,2,-89.54169115,30.85714115,1,9/25/18
MSOP,OP1,250024,NMB,,Tallahatchie General Hospital,38921,2,-90.05822208,34.00429516,1,9/25/18
MSOP,OP1,250025,NMB,,NMMC Gilmore Amory,38821,2,-88.47751346,33.9770935,1,1/23/19
MSOP,OP1,250027,NMB,,Winston Medical Center,39339,2,-89.03632624,33.12454503,1,10/7/20
MSOP,OP1,250029,NMB,,Lackey Memorial Hospital,39074,2,-89.47091285,32.36598911,1,9/25/18
MSOP,OP1,250030,NMB,,Baptist Medical Center - Leake,39051,2,-89.51986104,32.74084097,1,9/25/18
MSOP,OP1,250031,NMB,,Vicksburg Medical Center,39180,2,-90.860809,32.323121,0,9/25/18
MSOP,OP1,250032,NMB,,Merit Health River Region,39183,2,-90.82689,32.37419,1,9/25/18
MSOP,OP1,250033,NMB,,Laird Hospital,39365,2,-89.10442824,32.57566095,1,9/25/18
MSOP,OP1,250034,NMB,,OXFORD LAFAYETTE CO HOSP,38655,2,-89.53101,34.347456,0,9/25/18
MSOP,OP1,250035,NMB,,Franklin County Memorial Hospital,39653,2,-90.88313733,31.47728162,1,9/25/18
MSOP,OP1,250036,NMB,,George Regional Hospital,39452,2,-88.59288242,30.92165285,1,9/25/18
MSOP,OP1,250037,NMB,,Jefferson Davis Community Hospital,39474,2,-89.87247731,31.59414742,1,10/7/20
MSOP,OP1,250038,NMB,,Merit Health Madison,39046,2,-90.08216338,32.58254292,1,9/25/18
MSOP,OP1,250039,NMB,,Copiah County Hospital,39183,2,-90.414835,31.870271,1,9/25/18
MSOP,OP1,250040,N01,,Ocean Springs Hospital,39564,2,-88.780717,30.414487,1,9/25/18
MSOP,OP1,250040,NMB,,Singing River Hospital,39581,2,-88.53112,30.37649,1,9/25/18
MSOP,OP1,250042,NMB,,Northwest Mississippi Regional Medical Center,38614,2,-90.5518961,34.19709158,0,9/25/18
MSOP,OP1,250043,NMB,,Neshoba County General Hospital,39350,2,-89.10540369,32.75769447,1,9/25/18
MSOP,OP1,250045,NMB,,"Ochsner Medical Center - Hancock, LLC",39520,2,-89.35560944,30.3136451,1,9/25/18
MSOP,OP1,250046,NMB,,Stone County Hospital,39577,2,-89.11614723,30.8459911,1,10/7/20
MSOP,OP1,250048,NMB,,St. Dominic Jackson Memorial Hospital,39216,2,-90.16513,32.33225,1,9/25/18
MSOP,OP1,250049,NMB,,Beacham Memorial Hospital,39652,2,-90.45949418,31.14536323,1,9/25/18
MSOP,OP1,250050,NMB,,OCH Regional Medical Center,39760,2,-88.82016293,33.47493245,1,9/25/18
MSOP,OP1,250051,NMB,,Kilmichael Hospital,39747,2,-89.5677,33.4448,0,9/25/18
MSOP,OP1,250057,NMB,,King's Daughter Medical Center - Brookhaven,39601,2,-90.45632811,31.58872233,1,9/25/18
MSOP,OP1,250058,NMB,,South Central Regional Medical Center,39441,2,-89.14113,31.68515,1,9/25/18
MSOP,OP1,250059,NMB,,Baptist Medical Center - Attala,39090,2,-89.59802604,33.06531663,1,9/25/18
MSOP,OP1,250060,NMB,,Jefferson County Hospital,39069,2,-91.06806708,31.70555374,1,9/25/18
MSOP,OP1,250061,NMB,,Yalobusha General Hospital,38965,2,-89.64095567,34.13505715,1,9/25/18
MSOP,OP1,250063,NMB,,Lawrence County Hospital,39654,2,-90.099263,31.554398,1,9/25/18
MSOP,OP1,250065,NMB,,Simpson General Hospital,39114,2,-89.88689623,31.9680709,1,9/25/18
MSOP,OP1,250066,NMB,,Tyler Holmes Memorial Hospital,38967,2,-89.73776096,33.48950495,1,9/25/18
MSOP,OP1,250067,NMB,,NMMC-West Point (Clay County Medical Corp),39773,2,-88.66359337,33.61858604,1,9/25/18
MSOP,OP1,250068,NMB,,Claiborne County Medical Center,39150,2,-90.98748,31.946706,1,9/25/18
MSOP,OP1,250069,NMB,,Rush Foundation Hospital,39301,2,-88.69210028,32.37667497,1,9/25/18
MSOP,OP1,250071,NMB,,North Sunflower Medical Hospital,38771,2,-90.54676994,33.73425667,1,9/25/18
MSOP,OP1,250072,NMB,,Merit Health Central MS,39204,2,-90.25574,32.28804,1,9/25/18
MSOP,OP1,250073,NMB,,Pioneer Community Hospital of Newton,39345,2,-89.1644,32.3178,0,9/25/18
MSOP,OP1,250077,NMB,,Wayne General Hospital,39367,2,-88.6348,31.67334,1,9/25/18
MSOP,OP1,250078,NMB,,Forrest General Hospital,39404,2,-89.32784384,31.31793512,1,9/25/18
MSOP,OP1,250079,NMB,,Sharkey Isaquena Community Hospital,39159,2,-90.884486,32.906442,1,9/25/18
MSOP,OP1,250081,NMB,,Anderson Reginal Medical Center-South,39301,2,-88.69893,32.36736,1,9/25/18
MSOP,OP1,250082,NMB,,Delta Health - The Medical Center,38704,2,-91.034791,33.410987,1,8/30/21
MSOP,OP1,250084,NMB,,Merit Health Natchez,39120,2,-91.391978,31.526743,1,9/25/18
MSOP,OP1,250085,NMB,,Marion General Hospital,39429,2,-89.80630987,31.25581204,1,10/7/20
MSOP,OP1,250088,NMB,,Field Health System,39631,2,-91.0587,31.08241,1,9/25/18
MSOP,OP1,250089,NMB,,H. C. Watkins Memorial Hospital,39355,2,-88.7279104,32.03130807,1,10/7/20
MSOP,OP1,250093,NMB,,Bolivar County Hospital,38732,2,-90.70916506,33.74747497,0,9/25/18
MSOP,OP1,250094,NMB,,Merit Health Wesley,39402,2,-89.36966498,31.3228074,1,10/7/20
MSOP,OP1,250095,NMB,,South Sunflower County Hospital,38751,2,-90.650386,33.457026,1,9/25/18
MSOP,OP1,250096,NMB,,Merit Health Rankin,39042,2,-90.03436,32.28607,1,9/25/18
MSOP,OP1,250097,NMB,,Southwest Mississippi Regional Medical Center,39648,2,-90.47441,31.2516,1,9/25/18
MSOP,OP1,250098,NMB,,Patient's Choice Medical Center Humphreys,39038,2,-90.4859,33.1813,0,9/25/18
MSOP,OP1,250099,NMB,,Greenwood Leflore Hospital,38930,2,-90.20024509,33.51820157,1,9/25/18
